Pedigree1,Pedigree2,Person1,Person2,theoretical_kinship,empiric_kinship,fishers_zscore
31,29,152,2154,0.0,-0.0323989999295404,-1.0419531936035997
31,31,27017,27016,0.0,-0.0323989999295404,-1.0419531936035997
22,14,10130,25732,0.0,0.0323917654538379,1.8533549046414566
29,23,548,18694,0.0,-0.032388445968735156,-1.0414812380236218
17,2,22301,6952,0.0,-0.03237789200792992,-1.0410092827666366
29,11,5986,10579,0.0,-0.03237789200792992,-1.0410092827666366
29,19,548,3593,0.0,-0.03237789200792992,-1.0410092827666366
31,1,26817,17008,0.0,0.03237065753222741,1.85241099424725
31,11,15802,11280,0.0,0.03237065753222741,1.85241099424725
19,2,720,14695,0.0,-0.032367338047124675,-1.0405373278325378
10,3,6825,2831,0.0,-0.032367338047124675,-1.0405373278325378
25,5,11822,24010,0.0,-0.032367338047124675,-1.0405373278325378
24,19,15061,8344,0.0,-0.032367338047124675,-1.0405373278325378
31,31,13725,10372,0.0625,0.03019654160634764,-1.0404121801770179
11,3,13854,17445,0.0,-0.03235678408631943,-1.0400653732212202
11,5,7670,24010,0.0,-0.03234623012551419,-1.039593418932578
23,22,25256,14412,0.0,-0.03233567616470894,-1.039121464966505
25,25,5229,3094,0.125,0.15669631581797372,1.8505730121668158
23,17,22743,309,0.0,-0.032325122203903704,-1.038649511322897
23,17,3121,309,0.0,-0.032325122203903704,-1.038649511322897
23,17,22743,1649,0.0,-0.032325122203903704,-1.038649511322897
28,24,9782,394,0.0,0.03231788772820121,1.850051223909135
11,5,25910,70,0.0,-0.032314568243098474,-1.0381775580016472
31,5,10439,24010,0.0,-0.032314568243098474,-1.0381775580016472
19,8,2145,109,0.0,-0.032314568243098474,-1.0381775580016472
17,11,22301,20318,0.0,-0.032314568243098474,-1.0381775580016472
31,3,13772,2831,0.0,0.03230733376739596,1.8495792708087917
31,17,17673,16612,0.0,0.03230733376739596,1.8495792708087917
22,8,24468,19099,0.0,-0.032304014282293216,-1.0377056050026487
31,23,16785,25566,0.0,-0.032293460321487985,-1.037233652325799
17,2,16612,17893,0.0,0.032286225845785485,1.8486353655745418
31,1,6885,3226,0.0,-0.03228290636068274,-1.0367616999709894
22,17,6894,6637,0.0,-0.03228290636068274,-1.0367616999709894
31,8,14586,12043,0.0,0.03227567188498024,1.8481634134404226
31,31,19392,24094,0.0,-0.032272352399877496,-1.0362897479381155
8,2,19099,3916,0.0,-0.03226179843907226,-1.0358177962270716
22,14,22190,16636,0.0,-0.03226179843907226,-1.0358177962270716
10040,23,234,283,0.0,-0.03226179843907226,-1.0358177962270716
31,29,5777,548,0.0,-0.03226179843907226,-1.0358177962270716
17,3,20334,25532,0.0,0.03225456396336976,1.8472195101376678
31,5,19392,70,0.0,-0.03225124447826702,-1.0353458448377524
23,19,283,720,0.0,-0.03225124447826702,-1.0353458448377524
19,17,23699,19113,0.0,-0.03224069051746177,-1.0348738937700503
23,22,25271,2381,0.0,-0.03224069051746177,-1.0348738937700503
19,17,1706,11361,0.0,-0.032230136556656526,-1.034401943023862
29,23,14219,743,0.0,-0.032230136556656526,-1.034401943023862
17,14,11361,4078,0.0,-0.03221958259585129,-1.033929992599081
25,25,1269,23404,0.25,0.21955570637399274,-1.0336086930131314
19,2,16617,17893,0.0,0.03221234812014879,1.8453317073911337
22,3,14412,39,0.0,0.03221234812014879,1.8453317073911337
17,11,26856,182,0.0,-0.03220902863504605,-1.0334580424956015
31,11,16785,12003,0.0,-0.03220902863504605,-1.0334580424956015
31,22,24094,24468,0.0,-0.03220902863504605,-1.0334580424956015
28,11,21962,19440,0.0,0.03220179415934355,1.8448597575078374
22,3,18921,21688,0.0,-0.0321984746742408,-1.0329860927133168
25,23,24192,17654,0.0,-0.0321984746742408,-1.0329860927133168
31,31,152,26007,0.0625,0.030365404979231507,-1.0328618917082062
10027,23,374,9943,0.0,-0.03218792071343557,-1.0325141432521237
10029,23,434,283,0.0,-0.03218792071343557,-1.0325141432521237
2,1,3916,3226,0.0,-0.032177366752630325,-1.032042194111914
29,10,5986,141,0.0,-0.032177366752630325,-1.032042194111914
23,11,3760,182,0.0,-0.032177366752630325,-1.032042194111914
17,11,22601,21515,0.0,-0.032177366752630325,-1.032042194111914
19,2,26591,3916,0.0,-0.03216681279182508,-1.031570245292583
31,19,16139,2145,0.0,-0.03216681279182508,-1.031570245292583
31,31,63,4257,0.125,0.09321424157444536,-1.0312872960012969
23,19,5586,352,0.0,0.03215957831612258,1.8429719611848263
19,1,3593,9218,0.0,-0.03215625883101984,-1.0310982967940254
25,11,5299,13854,0.0,-0.03215625883101984,-1.0310982967940254
31,11,16785,25910,0.0,-0.03215625883101984,-1.0310982967940254
31,3,9381,16795,0.0,0.032149024355317336,1.8425000129060893
8,1,19099,3226,0.0,-0.0321457048702146,-1.030626348616135
28,3,15617,8366,0.0,-0.0321457048702146,-1.030626348616135
23,3,25256,16693,0.0,-0.03213515090940937,-1.0301544007588068
19,10,1706,480,0.0,-0.03213515090940937,-1.0301544007588068
31,17,19770,19113,0.0,-0.03213515090940937,-1.0301544007588068
23,14,25271,25732,0.0,-0.03212459694860412,-1.0296824532219335
28,25,9782,23404,0.0,-0.03212459694860412,-1.0296824532219335
31,17,24905,19275,0.0,0.03211736247290162,1.8410841699930256
31,10,21403,16886,0.0,-0.03211404298779887,-1.0292105060054109
29,25,2154,15940,0.0,-0.03211404298779887,-1.0292105060054109
23,23,18694,19279,0.125,0.09326701137847157,-1.028909320665272
17,14,7098,12511,0.0,0.03209625455129113,1.840140276319215
23,2,25997,6952,0.0,-0.0320929350661884,-1.0282666125329951
27,17,11621,26857,0.0,0.0320857005904859,1.839668329962463
25,5,1269,24010,0.0,-0.03208238110538315,-1.0277946662768886
27,25,437,22041,0.0,-0.03207182714457791,-1.027322720340711
31,4,9381,17240,0.0,0.03206459266887541,1.838724438208734
10040,19,234,18679,0.0,-0.03206127318377266,-1.0268507747243545
11,3,6244,4521,0.0,0.032054038708070165,1.838252492811547
10008,5,92,24010,0.0,-0.03205071922296743,-1.0263788294277152
10014,22,186,6894,0.0,0.03204348474726493,1.8377805477340037
27,23,11621,19279,0.0,-0.03204016526216218,-1.025906884450686
31,23,1365,25271,0.0,-0.03204016526216218,-1.025906884450686
19,19,13367,10272,0.0625,0.030523714391310137,-1.02578342588964
31,3,4257,39,0.0,0.03203293078645968,1.8373086029759982
10006,11,66,6244,0.0,0.03203293078645968,1.8373086029759982
2,1,14695,9218,0.0,-0.03202961130135694,-1.0254349397931615
24,2,19621,17893,0.0,-0.03202961130135694,-1.0254349397931615
17,17,19176,22601,0.0,-0.03202961130135694,-1.0254349397931615
31,29,5777,444,0.0,-0.03202961130135694,-1.0254349397931615
23,3,3121,2831,0.0,-0.0320190573405517,-1.0249629954550363
31,8,10472,5226,0.0,-0.0320190573405517,-1.0249629954550363
31,17,24938,20334,0.0,-0.0320190573405517,-1.0249629954550363
24,3,22156,4521,0.0,0.03201182286484921,1.8363647144181796
5,1,21999,3226,0.0,-0.03200850337974646,-1.024491051436205
17,3,12004,16795,0.0,-0.03200850337974646,-1.024491051436205
25,17,23404,19235,0.0,-0.03200850337974646,-1.024491051436205
24,19,10817,2145,0.0,-0.03199794941894122,-1.0240191077365612
23,11,392,10579,0.0,-0.03198739545813598,-1.023547164356
22,17,2381,7098,0.0,0.03198016098243348,1.8349488839753454
28,19,21962,22375,0.0,0.03198016098243348,1.8349488839753454
19,19,19856,14432,0.125,0.09339365890813446,-1.0232020834922837
11,10,21515,6825,0.0,-0.03197684149733073,-1.0230752212944143
25,23,3012,283,0.0,-0.03197684149733073,-1.0230752212944143
4,4,5072,54,0.0,0.03196960702162824,1.8344769411323498
22,11,22190,13854,0.0,-0.031966287536525494,-1.0226032785517005
19,17,9513,12004,0.0,-0.031966287536525494,-1.0226032785517005
11,1,11280,17008,0.0,0.03195905306082299,1.8340049986081521
25,25,1269,22041,0.0,-0.03195573357572024,-1.022131336127751
28,27,15617,14123,0.0,0.031948499100017756,1.8335330564026482
19,19,9513,720,0.125,0.09342532079055017,-1.0217752529251178
3,3,25532,39,0.25,0.27971328296387,1.833479628743938
31,31,10472,10372,0.25,0.21980900143331855,-1.021719887202243
31,23,24094,283,0.0,-0.031945179614915005,-1.0216593940224614
23,2,25997,3916,0.0,-0.03193462565410977,-1.021187452235726
29,10,2154,16886,0.0,-0.03193462565410977,-1.021187452235726
10040,19,234,23699,0.0,-0.03193462565410977,-1.021187452235726
25,14,3016,4078,0.0,0.03192739117840727,1.832589172947294
31,22,15884,6894,0.0,0.03192739117840727,1.832589172947294
31,22,24094,22190,0.0,-0.03192407169330452,-1.0207155107674382
25,22,11822,10130,0.0,-0.03192407169330452,-1.0207155107674382
22,17,18921,19113,0.0,-0.03191351773249929,-1.0202435696174936
25,22,24192,18921,0.0,-0.03191351773249929,-1.0202435696174936
17,11,19113,15898,0.0,-0.03190296377169404,-1.0197716287857848
31,17,24094,309,0.0,-0.03190296377169404,-1.0197716287857848
29,25,14640,15940,0.0,-0.03190296377169404,-1.0197716287857848
17,17,908,12785,0.25,0.21985121727653953,-1.019738284368759
10008,8,92,12043,0.0,-0.03189240981088881,-1.0192996882722083
19,17,8344,6932,0.0,-0.03189240981088881,-1.0192996882722083
31,29,9381,2154,0.0,0.031885175335186304,1.83070140985625
23,1,283,9218,0.0,-0.03188185585008356,-1.0188277480766559
19,3,8344,21688,0.0,-0.03188185585008356,-1.0188277480766559
25,17,24192,7098,0.0,-0.03188185585008356,-1.0188277480766559
25,19,398,10272,0.0,-0.03188185585008356,-1.0188277480766559
29,24,14640,1018,0.0,-0.03188185585008356,-1.0188277480766559
23,2,5586,14695,0.0,-0.031871301889278315,-1.0183558081990236
23,11,392,20318,0.0,-0.031871301889278315,-1.0183558081990236
10033,23,333,25997,0.0,0.031864067413575815,1.8297575302188682
25,22,15940,18921,0.0,-0.03186074792847308,-1.0178838686392062
31,31,27017,5777,0.0,-0.0318396400068626,-1.0169399904725906
29,2,14219,17893,0.0,0.031832405531160096,1.828341713145595
24,11,394,14143,0.0,0.031832405531160096,1.828341713145595
19,2,18679,6952,0.0,-0.03182908604605735,-1.0164680518655802
11,8,20318,5226,0.0,-0.03182908604605735,-1.0164680518655802
25,11,24192,20318,0.0,-0.03182908604605735,-1.0164680518655802
29,23,14219,9943,0.0,-0.03182908604605735,-1.0164680518655802
31,10,9277,480,0.0,-0.03181853208525211,-1.0159961135759623
31,11,27016,18979,0.0,0.03181129760954961,1.8273978366840453
17,8,309,7395,0.0,-0.03180797812444687,-1.0155241756036297
31,4,9277,54,0.0,0.031790189687939126,1.826453961491349
22,11,2381,6244,0.0,0.031790189687939126,1.826453961491349
17,14,16612,26732,0.0,0.031790189687939126,1.826453961491349
17,5,18645,24010,0.0,-0.03178687020283638,-1.0145803006103995
19,8,2145,19099,0.0,-0.03178687020283638,-1.0145803006103995
17,11,18645,20318,0.0,-0.03178687020283638,-1.0145803006103995
10040,23,234,9943,0.0,-0.03178687020283638,-1.0145803006103995
31,11,15802,6244,0.0,0.031779635727133895,1.8259820243705573
25,8,5229,109,0.0,-0.031776316242031144,-1.0141083635892907
10014,17,186,309,0.0,-0.031776316242031144,-1.0141083635892907
29,23,548,18496,0.0,-0.031776316242031144,-1.0141083635892907
19,11,8344,182,0.0,-0.0317657622812259,-1.0136364268850444
19,17,26591,12004,0.0,-0.0317657622812259,-1.0136364268850444
23,19,3121,2500,0.0,-0.0317657622812259,-1.0136364268850444
23,2,7079,29,0.0,0.0317585278055234,1.8250381510795552
2,2,17893,3916,0.25,0.2199884187670077,-1.0132978081739703
17,2,22301,6790,0.0,-0.03175520832042066,-1.0131644904975563
25,5,23404,70,0.0,-0.03175520832042066,-1.0131644904975563
31,23,13772,7079,0.0,-0.03175520832042066,-1.0131644904975563
29,27,444,17951,0.0,-0.03175520832042066,-1.0131644904975563
29,29,548,18775,0.0,-0.03175520832042066,-1.0131644904975563
3,3,2831,39,0.0,0.031747973844718155,1.824566214909135
10014,22,186,6208,0.0,0.031747973844718155,1.824566214909135
17,3,19235,17445,0.0,-0.03174465435961541,-1.012692554426719
31,3,15884,17445,0.0,-0.03174465435961541,-1.012692554426719
17,17,16612,22601,0.0,-0.03174465435961541,-1.012692554426719
10008,23,92,25256,0.0,-0.03174465435961541,-1.012692554426719
31,23,15802,25271,0.0,-0.03174465435961541,-1.012692554426719
10033,23,333,9943,0.0,-0.031734100398810174,-1.0122206186724287
17,11,19113,6244,0.0,-0.031723546438004936,-1.0117486832345786
31,19,6885,13367,0.0,-0.03171299247719969,-1.0112767481130631
25,22,22041,6208,0.0,-0.03171299247719969,-1.0112767481130631
10014,31,186,14586,0.0,-0.03171299247719969,-1.0112767481130631
2,2,2294,2294,0.5,0.47583753660767514,-1.010959132844865
31,17,24385,908,0.0,0.03170575800149719,1.822678473392191
14,5,26732,24010,0.0,-0.031702438516394454,-1.010804813307777
22,8,6894,19099,0.0,-0.031702438516394454,-1.010804813307777
25,19,15940,8344,0.0,-0.031702438516394454,-1.010804813307777
31,19,13725,2500,0.0,-0.031702438516394454,-1.010804813307777
24,22,15061,24468,0.0,-0.031702438516394454,-1.010804813307777
27,24,11621,22156,0.0,0.031695204040691954,1.8222065388036108
31,11,5777,13854,0.0,-0.0316918845555892,-1.0103328788186134
25,23,24192,392,0.0,-0.0316918845555892,-1.0103328788186134
28,23,443,19279,0.0,-0.0316918845555892,-1.0103328788186134
22,17,23690,19275,0.0,0.03168465007988671,1.8217346045310814
29,5,5986,24010,0.0,-0.03168133059478397,-1.0098609446454692
31,17,17673,309,0.0,-0.03168133059478397,-1.0098609446454692
10014,17,186,6637,0.0,-0.03168133059478397,-1.0098609446454692
23,17,3760,908,0.0,-0.03168133059478397,-1.0098609446454692
28,19,15617,18679,0.0,-0.03168133059478397,-1.0098609446454692
25,23,23404,5586,0.0,-0.03168133059478397,-1.0098609446454692
25,23,22711,9943,0.0,-0.03168133059478397,-1.0098609446454692
31,31,14705,24094,0.125,0.15606307816965923,1.8215762876110222
17,2,26857,6790,0.0,0.03167409611908147,1.8212626705744979
19,19,13367,352,0.125,0.09369972377148646,-1.0094090309832287
24,3,10817,2831,0.0,-0.03167077663397873,-1.0093890107882357
29,3,14219,39,0.0,0.03166354215827622,1.820790736933753
10027,22,374,23690,0.0,0.03166354215827622,1.820790736933753
17,2,12004,29,0.0,-0.031660222673173484,-1.0089170772468095
29,2,18775,29,0.0,-0.031660222673173484,-1.0089170772468095
5,3,24010,16693,0.0,-0.031660222673173484,-1.0089170772468095
31,23,4512,25256,0.0,-0.031660222673173484,-1.0089170772468095
11,11,25910,13854,0.25,0.22008340441425486,-1.0088387776423582
19,17,23699,7098,0.0,-0.03164966871236825,-1.008445144021084
25,5,398,24010,0.0,-0.031639114751563,-1.007973211110953
24,22,19621,18921,0.0,-0.031639114751563,-1.007973211110953
31,23,21403,25256,0.0,-0.031639114751563,-1.007973211110953
24,23,19621,3121,0.0,-0.031639114751563,-1.007973211110953
29,24,548,10817,0.0,-0.031639114751563,-1.007973211110953
31,17,10439,26857,0.0,0.0316318802758605,1.8193749379055024
10014,17,186,11361,0.0,-0.03161800682995252,-1.0070293462370548
23,17,3760,7098,0.0,-0.03161800682995252,-1.0070293462370548
28,19,443,8344,0.0,-0.03161800682995252,-1.0070293462370548
10040,11,234,6244,0.0,-0.031607452869147276,-1.0065574142730755
22,17,22190,6932,0.0,-0.031607452869147276,-1.0065574142730755
29,23,2154,18496,0.0,-0.031607452869147276,-1.0065574142730755
17,3,6932,39,0.0,0.031600218393444776,1.8179591417160048
23,2,18496,3916,0.0,-0.03159689890834203,-1.0060854826242684
31,8,19770,109,0.0,-0.031586344947536794,-1.005613551290529
29,11,18775,10579,0.0,-0.031586344947536794,-1.005613551290529
23,17,283,19235,0.0,-0.031586344947536794,-1.005613551290529
31,31,152,10439,0.0625,0.03097753470593552,-1.005491443153827
31,31,24905,24905,0.5,0.4759325222549221,-1.0054737293925706
31,1,13772,9218,0.0,-0.03157579098673156,-1.0051416202717507
24,22,394,22190,0.0,-0.03157579098673156,-1.0051416202717507
31,23,152,25256,0.0,-0.03157579098673156,-1.0051416202717507
31,24,24938,15061,0.0,-0.03157579098673156,-1.0051416202717507
29,29,5986,5986,0.5,0.47594307621572746,-1.0048642005430881
25,4,3094,17240,0.0,0.03156855651102905,1.816543348362408
27,24,437,13575,0.0,0.03156855651102905,1.816543348362408
25,17,3016,11361,0.0,-0.03156523702592631,-1.0046696895678273
24,23,394,25566,0.0,-0.03156523702592631,-1.0046696895678273
31,23,13772,18694,0.0,-0.03156523702592631,-1.0046696895678273
23,3,19279,8366,0.0,-0.031554683065121075,-1.0041977591786546
31,3,13772,25532,0.0,0.03154744858941856,1.8155994877007677
25,8,22041,13234,0.0,-0.031544129104315824,-1.003725829104125
28,19,15617,25222,0.0,0.03153689462861333,1.815127557841859
23,19,26274,9513,0.0,-0.03153357514351059,-1.0032538993441344
29,19,18775,14432,0.0,-0.03153357514351059,-1.0032538993441344
10040,31,234,16785,0.0,-0.03153357514351059,-1.0032538993441344
29,17,2154,19235,0.0,-0.03152302118270534,-1.002781969898577
31,23,24094,17654,0.0,-0.03152302118270534,-1.002781969898577
31,31,26007,24905,0.25,0.2793122324532708,1.814045823461862
23,4,17654,5072,0.0,-0.031512467221900105,-1.0023100407673464
19,17,2500,6932,0.0,-0.031512467221900105,-1.0023100407673464
19,3,1706,39,0.0,0.031505232746197605,1.813711770151505
29,17,548,16612,0.0,0.031505232746197605,1.813711770151505
25,11,23404,13854,0.0,-0.031501913261094854,-1.0018381119503372
31,31,1365,23058,0.25,0.2793016784924656,1.8135344713360344
31,29,6885,5986,0.0,-0.031491359300289616,-1.0013661834474445
31,2,10472,14695,0.0,-0.03148080533948438,-1.0008942552585625
23,3,22743,26294,0.0,-0.03148080533948438,-1.0008942552585625
24,3,19621,2039,0.0,-0.03148080533948438,-1.0008942552585625
31,31,21403,14705,0.0625,0.031083074313987935,-1.000772295859491
29,2,14219,6790,0.0,0.03147357086378188,1.8122959852884932
27,11,23649,6244,0.0,0.03147357086378188,1.8122959852884932
29,23,14640,743,0.0,-0.03147025137867914,-1.0004223273835848
23,23,743,743,0.5,0.4760275079021693,-0.9999876847105856
10040,14,234,4078,0.0,-0.0314596974178739,-0.9999503998224054
10014,17,186,6932,0.0,-0.0314596974178739,-0.9999503998224054
27,2,14123,3416,0.0,0.0314524629421714,1.8113521302824893
27,25,14123,5229,0.0,-0.03144914345706865,-0.9994784725749196
31,25,63,5299,0.0,-0.03144914345706865,-0.9994784725749196
31,31,15884,4512,0.125,0.09392135694839655,-0.9994204603810081
31,1,24938,17008,0.0,-0.03143858949626341,-0.9990065456410211
19,17,352,6637,0.0,-0.03143858949626341,-0.9990065456410211
31,19,24094,352,0.0,-0.03143858949626341,-0.9990065456410211
31,19,12608,10272,0.0,-0.03143858949626341,-0.9990065456410211
4,2,54,3416,0.0,0.031431355020560915,1.810408276530969
10014,28,186,443,0.0,0.031431355020560915,1.810408276530969
10040,17,234,908,0.0,-0.03142803553545817,-0.9985346190206054
23,22,743,6894,0.0,-0.03142803553545817,-0.9985346190206054
19,17,16617,10418,0.0,0.03142080105975567,1.8099363501253758
10040,10006,234,66,0.0,-0.03141748157465292,-0.9980626927135651
2,1,14695,3226,0.0,-0.03140692761384768,-0.9975907667197965
19,17,19856,11361,0.0,-0.03140692761384768,-0.9975907667197965
25,19,24192,9513,0.0,-0.03140692761384768,-0.9975907667197965
25,2,398,14695,0.0,0.03139969313814519,1.808992498253996
25,23,22041,26274,0.0,-0.031396373653042445,-0.9971188410391927
23,17,3760,22301,0.0,-0.0313858196922372,-0.996646915671648
23,19,25997,8344,0.0,-0.0313858196922372,-0.996646915671648
25,23,5299,25256,0.0,-0.0313858196922372,-0.996646915671648
14,2,26732,29,0.0,0.031378585216534714,1.8080486476349868
14,3,264,16693,0.0,0.031378585216534714,1.8080486476349868
24,4,1018,5072,0.0,0.031378585216534714,1.8080486476349868
10027,31,374,27016,0.0,0.031378585216534714,1.8080486476349868
31,8,12608,19099,0.0,-0.03137526573143196,-0.9961749906170572
19,10,10272,16886,0.0,-0.03137526573143196,-0.9961749906170572
25,24,5229,19621,0.0,-0.03137526573143196,-0.9961749906170572
10045,10029,789,434,0.0,-0.03137526573143196,-0.9961749906170572
31,23,18037,25566,0.0,-0.031364711770626726,-0.9957030658753149
19,14,9513,264,0.0,0.03134692333411899,1.8066328740528186
31,27,9381,14123,0.0,0.03134692333411899,1.8066328740528186
5,3,70,8366,0.0,-0.03134360384901624,-0.9947592173299505
24,3,19621,8366,0.0,-0.03134360384901624,-0.9947592173299505
